time,seconds_elapsed,z,y,x
1714669051423751200,0.033751220703125,0.007409399473667144,-0.014983707185462117,-0.039804771643877024
1714669051433824000,0.043823974609375,-0.015093524235486983,-0.028943112824484703,-0.06254475551191717
1714669051443897000,0.05389697265625,-0.09223229349553584,-0.036472193155065176,-0.09375456202621571
1714669051453970000,0.063969970703125,-0.2011824975579977,-0.04877966686859726,-0.11222954539353959
1714669051464044000,0.0740439453125,-0.19961714793741703,-0.06468253472559153,-0.12815884459973312
1714669051474117000,0.0841171875,-0.13730477640926836,-0.08389467326104641,-0.05641976525902282
1714669051484190500,0.0941904296875,-0.05767243676781654,-0.07075527876801789,0.08156470507667399
1714669051494263600,0.104263671875,-0.05295242250859737,-0.04716616725735366,0.09951874244296922
1714669051504336600,0.114336669921875,-0.0603536386758089,-0.07112630403749644,0.08816625876617618
1714669051514409500,0.124409423828125,0.01007131215929985,-0.06975866894610226,0.11430631513497791
1714669051524483300,0.1344833984375,-0.019402035084366796,-0.06503704725168645,0.1130056991314981
1714669051534556700,0.144556640625,-0.09895604879260063,-0.06679806557483971,0.1563114189678803
1714669051544629500,0.15462939453125,-0.05919394724667072,-0.0629716391544789,0.08596930584432556
1714669051554702600,0.16470263671875,-0.008027239111065863,-0.08849171872772275,0.03785807628920301
1714669051564775400,0.174775390625,0.017901567393541335,-0.0961873147316277,0.11278413793584331
1714669051574848500,0.1848486328125,0.05769932477474212,-0.09800824654847383,0.12407155701979063
1714669051584922600,0.194922607421875,0.11963409516215323,-0.11826134550422429,0.09794351074919104
1714669051594995500,0.204995361328125,0.11137070920765399,-0.1067268289245665,0.036330291333189234
1714669051605068500,0.215068603515625,0.08961012829840183,-0.12615816316865383,0.05117343013733625
1714669051615141600,0.2251416015625,0.07833411652445793,-0.12914550841636954,0.05795072398623451
1714669051625214500,0.23521435546875,0.05850830307006836,-0.1300168113581836,0.04926399805312976
1714669051635287600,0.24528759765625,0.11514204443991184,-0.08781776498891412,0.0512135794846341
