time,seconds_elapsed,z,y,x
1711649886527896600,0.075896484375,0.030881460475921628,-0.07514730318188667,0.21248868527449666
1711649886537970400,0.085970458984375,0.045158992153406144,-0.11935381691604852,0.2166246160354465
1711649886548044800,0.096044921875,-0.028964813199639318,-0.17725012556761502,0.10399718476496636
1711649886558118700,0.10611865234375,-0.13591478335559368,-0.12442162169963121,0.1097073425726965
1711649886568192500,0.116192626953125,-0.2539285838395357,-0.08424977030903101,0.0939811099242419
1711649886578267600,0.126267578125,-0.25925474729835984,-0.05197597869187593,0.09534837968945503
1711649886588341500,0.136341552734375,-0.15063304453790186,-0.05323533110320568,0.13355305919293314
1711649886598415600,0.14641552734375,-0.01953998225033283,-0.048235623119771476,0.1490868014765903
1711649886608489500,0.156489501953125,0.13380699742138386,-0.03856324715018272,0.15513101354427636
1711649886618563600,0.1665634765625,0.28231004419326783,-0.050315352003276345,0.08897687189616263
1711649886628637400,0.176637451171875,0.31268998488783833,-0.10229980626255274,-0.0019006825221702455
1711649886638711800,0.1867119140625,0.32307284721434115,-0.13790771073848007,-0.06741612440794706
1711649886648785700,0.19678564453125,0.3197282129615545,-0.09280570946931839,-0.10773191431388258
1711649886658860800,0.20686083984375,0.28950492413342,-0.06973842987567186,-0.11946666617337613
1711649886668934700,0.2169345703125,0.24686639036834238,-0.07162994271069764,-0.15547237432785332
1711649886679008500,0.227008544921875,0.28184710285663606,-0.08164689433425665,-0.200261071864143
1711649886689082600,0.23708251953125,0.3634089492559433,-0.01506049874871969,-0.2115558979364112
1711649886699156500,0.247156494140625,0.34117373657226563,0.025709318535029887,-0.17457602925384416
1711649886709230600,0.257230712890625,0.7229033554166555,-0.294016264078021,0.08057035114392638
1711649886719304400,0.267304443359375,0.46597558976113795,-0.2003480925604701,0.1420534322410822
1711649886729378800,0.27737890625,0.01858545800447464,0.019819091452658175,0.04759484099820256
1711649886739453400,0.287453369140625,-0.17460370271205902,0.01620382356494665,-0.23282080428320914
1711649886749527800,0.29752783203125,-0.34214930360615253,-0.020604981133341787,-0.32098836909048256
1711649886759601700,0.3076015625,-0.365337871491909,-0.08918634992837905,-0.37883302062004803
1711649886769675500,0.317675537109375,-0.19834347473978994,-0.021807050399482247,-0.377336863778159
1711649886779749600,0.32774951171875,-0.01134089370369911,0.02343801260218024,-0.21499785508383065
1711649886789823500,0.337823486328125,-0.14447043025493622,0.09014014352187513,-0.09443462584540248
1711649886799897600,0.347897705078125,-0.4667658633559942,0.05479585841819644,-0.05236132474765181
1711649886809971500,0.357971435546875,-0.6644336307913065,0.12495821279436349,-0.07325871295630931
1711649886820046600,0.368046630859375,-0.7278408118188381,0.41164910242035985,-0.09239077199287712
1711649886830120400,0.378120361328125,-0.8268342700123786,0.5766181308247149,0.012312588280066847
1711649886840194800,0.38819482421875,-0.9009726884126663,0.3894945537574589,0.13006656878404319
1711649886850268700,0.3982685546875,-0.8055138340860605,0.10162687543705105,0.13880725339408964
1711649886860342300,0.40834228515625,-0.4417775525718927,-0.019366379249095917,0.07831585021540523
1711649886870416400,0.41841650390625,-0.12601298254430293,0.04406535169780254,0.030666210290044543
1711649886880490200,0.428490234375,-0.08134966495335101,0.09032996700555086,0.050262233576551074
1711649886890564400,0.438564453125,0.00032090251743793486,0.10568389574289322,0.016504998468607663
1711649886900639200,0.44863916015625,0.12255319747924803,0.08104717487543821,-0.05791121395975351
1711649886910713300,0.45871337890625,0.03963876742720604,0.19033494032919407,0.022406185336411
1711649886920787500,0.468787353515625,-0.15440730237960815,0.4220179362215101,-0.08133161784000695
1711649886930861300,0.478861328125,-0.3513724745035171,0.5334101266086101,-0.20267624324709177
1711649886940935400,0.488935302734375,-0.5082505509108305,0.45280616545602675,-0.32660306716710324
1711649886951009300,0.49900927734375,-0.4771399578541517,0.3709323304980993,-0.3788138775281608
1711649886961083400,0.50908349609375,-0.2949877394586801,0.32669045318961143,-0.37467970033288
1711649886971157200,0.5191572265625,-0.056684594774246214,0.23096768722981212,-0.22000176431834698
1711649886981232400,0.529232421875,0.17298925325274467,0.11319324845969676,-0.07064809206649661
1711649886991306200,0.53930615234375,0.3739695062369108,0.02406725041642785,-0.11356566196866333
1711649887001380400,0.54938037109375,0.5276853192210197,-0.03813727682307362,-0.11006934428550302
1711649887011454500,0.559454345703125,0.6592126812726259,-0.13550152637958526,-0.06958937679380178
1711649887021528300,0.5695283203125,0.723963678124547,-0.1954996296159923,-0.13641016565710307
1711649887031602400,0.5796025390625,0.6841483850866555,-0.21804054724797606,-0.12647029785774647
1711649887041676300,0.58967626953125,0.5630810422509909,-0.2884019313275814,-0.01892024291679263
1711649887051750400,0.59975048828125,0.4251385524600744,-0.42884354445785283,0.20046251272037624
1711649887061825300,0.6098251953125,0.3106739688903093,-0.7013625547379255,0.5899246255129575
