# OpenSignals Text File Format. Version 1
# {"00:07:80:4C:2A:F7": {"position": 0, "device": "bioplux", "device name": "00:07:80:4C:2A:F7", 
"device connection": "BTH00:07:80:4C:2A:F7", "sampling rate": 1000, "resolution": [12, 12, 12, 12],
 "firmware version": 512, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-4-29", 
"time": "19:42:22.879", "channels": [1, 2, 3, 4], "sensor": ["XYZ", "XYZ", "XYZ", "ECG"], "label": ["x", "y", "z", "ECG"], "column": ["nSeq", "DI", "x", "y", "z", "ECG"], "special": [{}, {}, {}, {}], "digital IO": [0, 1], "convertedValues": 0}}
# EndOfHeader
0	0	811	784	631	2048	
1	0	811	785	631	2035	
2	0	812	785	630	2033	
3	0	812	785	630	2041	
4	0	812	785	630	2060	
5	0	812	784	631	2078	
6	0	812	785	630	2087	
7	0	813	785	630	2090	
8	0	812	784	630	2089	
9	0	812	784	630	2088	
10	0	812	784	631	2086	
11	0	813	784	630	2084	
12	0	812	784	630	2085	
13	0	812	785	629	2083	
14	0	812	785	630	2078	
15	0	812	784	631	2071	
16	0	811	785	631	2060	
17	0	812	785	630	2040	
18	0	811	786	631	2019	
19	0	810	785	629	2009	
20	0	811	785	630	2005	
21	0	812	785	631	2005	
22	0	812	785	630	1997	
23	0	813	785	630	1985	
24	0	814	785	631	1971	
25	0	810	784	630	1965	
26	0	812	785	630	1968	
27	0	812	784	630	1974	
28	0	811	784	630	1984	
29	0	811	784	630	1997	
30	0	811	783	631	2008	
31	0	812	784	632	2018	
32	0	811	784	630	2026	
33	0	812	784	630	2032	
34	0	812	785	630	2036	
35	0	812	784	631	2040	
36	0	812	786	630	2046	
37	0	811	784	630	2058	
38	0	812	784	630	2064	
39	0	812	784	630	2063	
40	0	812	784	631	2055	
41	0	813	785	632	2045	
42	0	811	784	630	2039	
43	0	811	786	630	2035	
44	0	811	785	630	2035	
45	0	811	785	631	2035	
46	0	812	785	631	2033	
47	0	811	784	630	2031	
48	0	811	784	631	2025	
49	0	811	785	630	2026	
50	0	812	785	630	2037	
51	0	812	786	630	2046	
52	0	812	785	630	2047	
53	0	813	785	629	2040	
54	0	814	785	628	2015	
55	0	813	785	629	1985	
56	0	813	785	629	1975	
57	0	814	786	630	1986	
58	0	813	785	630	2000	
59	0	814	785	629	2009	
60	0	814	785	629	2011	
61	0	815	786	630	2013	
62	0	814	785	629	2013	
63	0	814	786	629	2016	
64	0	817	785	629	2019	
65	0	814	785	629	2025	
66	0	815	786	629	2036	
67	0	814	785	629	2039	
68	0	815	786	629	2040	
69	0	815	784	628	2030	
70	0	813	784	630	2020	
71	0	813	786	629	2019	
72	0	814	786	630	2032	
73	0	813	785	629	2052	
