time,seconds_elapsed,z,y,x
1713449314831971800,0.010971923828125,-0.992279052734375,-0.026702880859375,-0.1131591796875
1713449314842045700,0.021045654296875,-0.991119384765625,-0.0281982421875,-0.111846923828125
1713449314852118800,0.031118896484375,-0.9900054931640625,-0.028839111328125,-0.1114654541015625
1713449314862193000,0.04119287109375,-0.993438720703125,-0.0273895263671875,-0.1113433837890625
1713449314872265700,0.051265625,-0.9965057373046875,-0.0246429443359375,-0.1127471923828125
1713449314882339800,0.06133984375,-0.9941864013671875,-0.0250244140625,-0.11163330078125
1713449314892412700,0.07141259765625,-0.99468994140625,-0.0238494873046875,-0.110687255859375
1713449314902486800,0.08148681640625,-0.996826171875,-0.0241851806640625,-0.111907958984375
1713449314912560600,0.091560546875,-0.9933624267578125,-0.0272674560546875,-0.113983154296875
1713449314922633700,0.1016337890625,-0.9931182861328125,-0.0266571044921875,-0.1135406494140625
1713449314932707800,0.111707763671875,-1.000732421875,-0.024261474609375,-0.1124420166015625
1713449314942780700,0.12178076171875,-1.002899169921875,-0.0247802734375,-0.11279296875
1713449314952854800,0.131854736328125,-1.0016632080078125,-0.0172119140625,-0.1135101318359375
1713449314962927900,0.141927978515625,-1.004547119140625,-0.0133209228515625,-0.1121673583984375
1713449314973001700,0.152001708984375,-0.9976654052734375,-0.018585205078125,-0.1090087890625
1713449314983074600,0.162074462890625,-0.995574951171875,-0.027435302734375,-0.1049957275390625
1713449314993149000,0.17214892578125,-0.997711181640625,-0.028350830078125,-0.103607177734375
1713449315003221800,0.1822216796875,-0.996612548828125,-0.02923583984375,-0.10162353515625
1713449315013295600,0.192295654296875,-0.9944305419921875,-0.0394287109375,-0.1010284423828125
1713449315023369000,0.202368896484375,-0.9798431396484375,-0.0372161865234375,-0.103424072265625
1713449315033442800,0.21244287109375,-0.980987548828125,-0.0109710693359375,-0.10870361328125
1713449315043515600,0.222515625,-0.9971160888671875,-0.006622314453125,-0.1099395751953125
1713449315053589800,0.23258984375,-1.0034332275390625,-0.033355712890625,-0.1094970703125
1713449315063662800,0.242662841796875,-1.0053863525390625,-0.03924560546875,-0.107574462890625
1713449315073736700,0.25273681640625,-1.0020294189453125,-0.022369384765625,-0.09210205078125
1713449315083809800,0.262809814453125,-0.9908905029296875,-0.0168304443359375,-0.09063720703125
1713449315093883600,0.272883544921875,-0.9773101806640625,-0.0265045166015625,-0.094207763671875
1713449315103956700,0.282956787109375,-0.9700775146484375,-0.0301055908203125,-0.0924835205078125
1713449315114030800,0.29303076171875,-0.9855499267578125,-0.029815673828125,-0.096343994140625
1713449315124103700,0.303103759765625,-1.0066070556640625,-0.02227783203125,-0.096893310546875
1713449315134177800,0.313177734375,-0.9987945556640625,-0.0201873779296875,-0.08782958984375
1713449315144251000,0.3232509765625,-0.99029541015625,-0.023345947265625,-0.089141845703125
1713449315154324700,0.33332470703125,-0.9914703369140625,-0.0256195068359375,-0.089691162109375
1713449315164397800,0.343397705078125,-0.9960479736328125,-0.026123046875,-0.0902862548828125
1713449315174472000,0.353471923828125,-0.991180419921875,-0.0220947265625,-0.09088134765625
1713449315184545800,0.3635458984375,-0.982269287109375,-0.02435302734375,-0.090087890625
1713449315194618600,0.37361865234375,-0.9777069091796875,-0.024322509765625,-0.09130859375
1713449315204692700,0.383692626953125,-0.98028564453125,-0.0259246826171875,-0.09637451171875
1713449315214765800,0.393765869140625,-0.982879638671875,-0.03033447265625,-0.0966339111328125
1713449315224839700,0.403839599609375,-0.978546142578125,-0.0447540283203125,-0.097808837890625
1713449315234912800,0.413912841796875,-0.980987548828125,-0.0523681640625,-0.090606689453125
1713449315244987000,0.42398681640625,-0.9893951416015625,-0.03460693359375,-0.09417724609375
1713449315255059700,0.434059814453125,-0.9960479736328125,-0.024017333984375,-0.0959320068359375
1713449315265133800,0.4441337890625,-0.988372802734375,-0.02862548828125,-0.0970306396484375
1713449315275207000,0.45420703125,-0.9758758544921875,-0.026641845703125,-0.10302734375
1713449315285280800,0.46428076171875,-0.9836273193359375,-0.0243988037109375,-0.1049957275390625
1713449315295353600,0.474353515625,-0.99749755859375,-0.022308349609375,-0.1050567626953125
1713449315305427700,0.484427734375,-1.001861572265625,-0.028289794921875,-0.1014556884765625
1713449315315500800,0.494500732421875,-0.9960479736328125,-0.0323944091796875,-0.104248046875
1713449315325575000,0.504574951171875,-0.99261474609375,-0.0313262939453125,-0.1046600341796875
1713449315335647700,0.514647705078125,-0.9934844970703125,-0.030029296875,-0.1022491455078125
1713449315345721600,0.5247216796875,-0.9997711181640625,-0.02740478515625,-0.103057861328125
1713449315355794700,0.534794677734375,-1.0023956298828125,-0.026123046875,-0.1024017333984375
1713449315365868800,0.544868896484375,-0.99896240234375,-0.0294952392578125,-0.1032867431640625
1713449315375941600,0.554941650390625,-0.99072265625,-0.0294342041015625,-0.1010284423828125
1713449315386015700,0.565015625,-0.9869232177734375,-0.0276641845703125,-0.1026153564453125
1713449315396088800,0.5750888671875,-0.9882659912109375,-0.027923583984375,-0.1034393310546875
1713449315406162700,0.58516259765625,-0.9879302978515625,-0.0277557373046875,-0.1092987060546875
1713449315416236800,0.59523681640625,-0.98858642578125,-0.0281829833984375,-0.111572265625
1713449315426310000,0.605309814453125,-0.9894561767578125,-0.0246429443359375,-0.1149749755859375
1713449315436383700,0.6153837890625,-0.993988037109375,-0.0238494873046875,-0.1132659912109375
1713449315446456600,0.62545654296875,-0.995574951171875,-0.025421142578125,-0.1087799072265625
1713449315456530700,0.63553076171875,-0.995819091796875,-0.02374267578125,-0.107147216796875
1713449315466603800,0.645603759765625,-0.9922637939453125,-0.02215576171875,-0.1065216064453125
1713449315476677600,0.655677734375,-0.98828125,-0.02532958984375,-0.1019744873046875
1713449315486750700,0.665750732421875,-0.9838409423828125,-0.0276947021484375,-0.1015625
1713449315496824800,0.675824951171875,-0.9818267822265625,-0.0334320068359375,-0.1123046875
1713449315506897700,0.685897705078125,-0.980682373046875,-0.0316925048828125,-0.11614990234375
1713449315516971800,0.6959716796875,-0.987213134765625,-0.02655029296875,-0.1194915771484375
1713449315527044900,0.706044921875,-1.0011138916015625,-0.0249176025390625,-0.1180877685546875
1713449315537118700,0.71611865234375,-1.0031585693359375,-0.025360107421875,-0.1172637939453125
1713449315547191800,0.72619189453125,-0.992462158203125,-0.0312042236328125,-0.11090087890625
1713449315557265700,0.736265625,-0.9781341552734375,-0.0368804931640625,-0.1113128662109375
1713449315567338800,0.7463388671875,-0.969635009765625,-0.034515380859375,-0.11767578125
1713449315577412900,0.756412841796875,-0.9773712158203125,-0.032501220703125,-0.1229400634765625
1713449315587485700,0.766485595703125,-0.9897003173828125,-0.0257415771484375,-0.1244049072265625
1713449315597559800,0.776559814453125,-1.0022735595703125,-0.0235595703125,-0.124755859375
1713449315607633000,0.7866328125,-0.9987335205078125,-0.0238189697265625,-0.1250762939453125
1713449315617706800,0.796706787109375,-0.9856719970703125,-0.0264434814453125,-0.12646484375
1713449315627779800,0.80677978515625,-0.9763336181640625,-0.0220947265625,-0.1240234375
1713449315637854000,0.81685400390625,-0.983734130859375,-0.01287841796875,-0.1313018798828125
1713449315647926800,0.8269267578125,-0.9970550537109375,-0.0024566650390625,-0.1331939697265625
1713449315658000600,0.837000732421875,-1.00811767578125,-0.0039520263671875,-0.1268463134765625
1713449315668074800,0.84707470703125,-1.00360107421875,-0.018310546875,-0.1197967529296875
1713449315678147800,0.85714794921875,-0.99224853515625,-0.03363037109375,-0.1140899658203125
1713449315688221700,0.8672216796875,-0.9799957275390625,-0.0371856689453125,-0.1243133544921875
1713449315698294800,0.877294677734375,-0.9808502197265625,-0.0342254638671875,-0.1478729248046875
1713449315708369000,0.887368896484375,-0.9946746826171875,-0.0275421142578125,-0.16204833984375
1713449315718441700,0.897441650390625,-0.990936279296875,-0.0143890380859375,-0.1615142822265625
1713449315728515800,0.907515869140625,-0.9808349609375,-0.002349853515625,-0.156951904296875
1713449315738589000,0.9175888671875,-0.97418212890625,-0.0022735595703125,-0.15020751953125
1713449315748662800,0.927662841796875,-0.966217041015625,-0.0169677734375,-0.1448211669921875
1713449315758735600,0.937735595703125,-0.97137451171875,-0.0380706787109375,-0.144256591796875
1713449315768809700,0.947809814453125,-0.98919677734375,-0.0434722900390625,-0.1553955078125
1713449315778882800,0.9578828125,-1.0033416748046875,-0.0173797607421875,-0.1634674072265625
1713449315788956700,0.967956787109375,-1.0262603759765625,-0.004608154296875,-0.156890869140625
1713449315799029800,0.97802978515625,-1.038116455078125,-0.0077972412109375,-0.1504974365234375
1713449315809103600,0.988103515625,-1.03887939453125,-0.01678466796875,-0.16796875
1713449315819176700,0.9981767578125,-1.03729248046875,-0.01971435546875,-0.1703643798828125
1713449315829250800,1.008250732421875,-1.0288238525390625,-0.024871826171875,-0.1596527099609375
1713449315839323600,1.01832373046875,-1.01104736328125,-0.03753662109375,-0.1515655517578125
1713449315849397800,1.028397705078125,-1.004669189453125,-0.037017822265625,-0.1551055908203125
1713449315859470600,1.038470703125,-1.004364013671875,-0.026397705078125,-0.1579742431640625
1713449315869544700,1.048544677734375,-1.006683349609375,-0.015350341796875,-0.163818359375
1713449315879618600,1.05861865234375,-1.006866455078125,-0.0134124755859375,-0.1738433837890625
1713449315889692000,1.06869189453125,-0.9967803955078125,-0.0186920166015625,-0.1756439208984375
1713449315899765800,1.078765869140625,-0.990478515625,-0.041412353515625,-0.1682891845703125
1713449315909838600,1.088838623046875,-0.972198486328125,-0.058807373046875,-0.169281005859375
1713449315919912700,1.09891259765625,-0.940399169921875,-0.0279083251953125,-0.148681640625
1713449315929985800,1.10898583984375,-0.937255859375,0.0039825439453125,-0.116912841796875
1713449315940059600,1.1190595703125,-0.96185302734375,-0.0013275146484375,-0.1043548583984375
1713449315950132700,1.1291328125,-0.9706573486328125,-0.01898193359375,-0.115631103515625
1713449315960206800,1.139206787109375,-0.9545745849609375,-0.0313873291015625,-0.1220550537109375
1713449315970279700,1.14927978515625,-0.9396820068359375,-0.0323638916015625,-0.1153411865234375
1713449315980353800,1.159353759765625,-0.9388275146484375,-0.0351715087890625,-0.111053466796875
1713449315990427000,1.169427001953125,-0.9579010009765625,-0.0394439697265625,-0.1168670654296875
1713449316000500700,1.179500732421875,-0.9923858642578125,-0.03759765625,-0.1289825439453125
1713449316010573600,1.189573486328125,-1.010498046875,-0.0294647216796875,-0.1372528076171875
1713449316020647700,1.199647705078125,-1.0088653564453125,-0.02191162109375,-0.146942138671875
1713449316030720800,1.209720703125,-1.0032958984375,-0.0250396728515625,-0.147247314453125
1713449316040794600,1.219794677734375,-1.0053558349609375,-0.039825439453125,-0.153839111328125
1713449316050867700,1.22986767578125,-1.0079498291015625,-0.0469512939453125,-0.1573486328125
1713449316060941800,1.23994189453125,-1.0144805908203125,-0.0431671142578125,-0.1522369384765625
1713449316071014700,1.2500146484375,-1.0266876220703125,-0.0367584228515625,-0.153961181640625
1713449316081088800,1.2600888671875,-1.0255279541015625,-0.03619384765625,-0.157562255859375
1713449316091162600,1.27016259765625,-1.0100555419921875,-0.03564453125,-0.1602783203125
1713449316101235700,1.280235595703125,-1.00067138671875,-0.03546142578125,-0.156585693359375
1713449316111309800,1.290309814453125,-0.9962615966796875,-0.0336761474609375,-0.1431884765625
1713449316121382700,1.300382568359375,-0.99267578125,-0.031951904296875,-0.1308135986328125
1713449316131456500,1.31045654296875,-0.987335205078125,-0.026214599609375,-0.125152587890625
1713449316141529900,1.32052978515625,-0.9790802001953125,-0.0214080810546875,-0.12164306640625
1713449316151603700,1.330603759765625,-0.9664154052734375,-0.0177001953125,-0.1209869384765625
1713449316161676500,1.340676513671875,-0.96405029296875,-0.01666259765625,-0.1131744384765625
1713449316171750700,1.350750732421875,-0.9730682373046875,-0.0201263427734375,-0.10076904296875
1713449316181823700,1.36082373046875,-0.97515869140625,-0.0197601318359375,-0.089691162109375
1713449316191897600,1.370897705078125,-0.9691009521484375,-0.0184783935546875,-0.093505859375
1713449316201970700,1.380970703125,-0.9643096923828125,-0.020904541015625,-0.09698486328125
