time,seconds_elapsed,z,y,x
1710531836074212900,0.009212890625,-0.9881134033203125,0.057281494140625,0.0084381103515625
1710531836084286700,0.01928662109375,-0.984039306640625,0.0498504638671875,0.0025634765625
1710531836094360600,0.029360595703125,-0.9760894775390625,0.0474090576171875,0.00201416015625
1710531836104434700,0.0394345703125,-0.966644287109375,0.0422515869140625,0.00152587890625
1710531836114508500,0.049508544921875,-0.9480438232421875,0.043853759765625,0.0023651123046875
1710531836124582700,0.059582763671875,-0.950286865234375,0.05718994140625,0.0153656005859375
1710531836134656800,0.06965673828125,-1.0060577392578125,0.0730438232421875,0.02947998046875
1710531836144731000,0.07973095703125,-1.067779541015625,0.090179443359375,0.0394439697265625
1710531836154804700,0.0898046875,-1.073272705078125,0.104949951171875,0.0532379150390625
1710531836164878600,0.099878662109375,-1.029449462890625,0.11932373046875,0.07427978515625
1710531836174952700,0.10995263671875,-1.012054443359375,0.128936767578125,0.085052490234375
1710531836185027000,0.120027099609375,-0.97869873046875,0.1301727294921875,0.0808258056640625
1710531836195101200,0.13010107421875,-0.9601287841796875,0.12408447265625,0.067047119140625
1710531836205175000,0.140175048828125,-0.9766082763671875,0.1145172119140625,0.05059814453125
1710531836215249400,0.15024951171875,-0.9940948486328125,0.10614013671875,0.031829833984375
1710531836225323300,0.1603232421875,-1.011474609375,0.10247802734375,0.0115966796875
1710531836235396000,0.17039599609375,-1.0069122314453125,0.0968017578125,0.0011749267578125
1710531836245470200,0.18047021484375,-0.99359130859375,0.08660888671875,0.004547119140625
1710531836255544000,0.1905439453125,-0.9915313720703125,0.0774078369140625,0.0158538818359375
1710531836265618200,0.2006181640625,-0.987152099609375,0.060455322265625,0.032257080078125
1710531836275692300,0.2106923828125,-0.9818115234375,0.0410308837890625,0.0501556396484375
1710531836285766100,0.22076611328125,-0.9823760986328125,0.020721435546875,0.0748291015625
1710531836295840300,0.23084033203125,-0.9979095458984375,0.0238037109375,0.0806121826171875
1710531836305914000,0.2409140625,-0.9982452392578125,0.0433349609375,0.0742950439453125
1710531836315988200,0.25098828125,-1.005889892578125,0.0631561279296875,0.066619873046875
1710531836326062000,0.26106201171875,-1.012908935546875,0.08154296875,0.058990478515625
1710531836336136200,0.27113623046875,-1.0045013427734375,0.099456787109375,0.050079345703125
1710531836346210300,0.281210205078125,-0.9901580810546875,0.1139068603515625,0.04339599609375
1710531836356284200,0.2912841796875,-0.9803314208984375,0.119415283203125,0.0373992919921875
1710531836366358300,0.301358154296875,-0.9805755615234375,0.1210174560546875,0.029541015625
1710531836376432000,0.31143212890625,-0.9880828857421875,0.1162261962890625,0.0257415771484375
1710531836386506200,0.32150634765625,-0.995330810546875,0.10784912109375,0.0230255126953125
1710531836396580000,0.331580078125,-0.9977569580078125,0.099639892578125,0.02691650390625
1710531836406654200,0.341654296875,-0.994842529296875,0.0895843505859375,0.0315093994140625
1710531836416728300,0.351728271484375,-0.9931182861328125,0.082916259765625,0.0359649658203125
1710531836426802200,0.36180224609375,-0.9879913330078125,0.07720947265625,0.041473388671875
1710531836436876300,0.371876220703125,-0.9890289306640625,0.075469970703125,0.04388427734375
1710531836446950100,0.3819501953125,-0.9932861328125,0.0735626220703125,0.0470733642578125
1710531836457024000,0.39202392578125,-0.9958648681640625,0.0741119384765625,0.04827880859375
1710531836467098000,0.40209814453125,-0.9992828369140625,0.0778656005859375,0.048065185546875
1710531836477172200,0.412172119140625,-0.99261474609375,0.0826263427734375,0.05023193359375
1710531836487246300,0.422246337890625,-0.99517822265625,0.0850067138671875,0.0495758056640625
1710531836497320200,0.4323203125,-0.9938507080078125,0.087860107421875,0.0508270263671875
1710531836507394300,0.442394287109375,-0.9877471923828125,0.093597412109375,0.049957275390625
1710531836517468200,0.45246826171875,-0.9916839599609375,0.100830078125,0.0466156005859375
1710531836527542000,0.4625419921875,-0.988433837890625,0.106903076171875,0.04449462890625
1710531836537616100,0.4726162109375,-1.005706787109375,0.110382080078125,0.0419921875
1710531836547690200,0.482690185546875,-0.993438720703125,0.1123504638671875,0.039947509765625
1710531836557763000,0.49276318359375,-0.99395751953125,0.11199951171875,0.042449951171875
1710531836567837200,0.502837158203125,-0.994171142578125,0.1042633056640625,0.04449462890625
1710531836577911000,0.5129111328125,-0.9904632568359375,0.0937957763671875,0.0425872802734375
1710531836587985200,0.522985107421875,-0.9922637939453125,0.08355712890625,0.0439300537109375
1710531836598059300,0.533059326171875,-0.991912841796875,0.073455810546875,0.043060302734375
1710531836608133400,0.54313330078125,-0.9950714111328125,0.066497802734375,0.0422515869140625
1710531836618207200,0.553207275390625,-0.997833251953125,0.064849853515625,0.0389251708984375
1710531836628281000,0.563281005859375,-0.997039794921875,0.070098876953125,0.040130615234375
1710531836638355200,0.573355224609375,-0.9947357177734375,0.0772552490234375,0.0409393310546875
1710531836648429000,0.583428955078125,-0.9936981201171875,0.0845184326171875,0.03985595703125
1710531836658503200,0.593503173828125,-0.9929656982421875,0.0909576416015625,0.0369720458984375
1710531836668577300,0.603577392578125,-0.993499755859375,0.0930938720703125,0.0340118408203125
1710531836678651100,0.613651123046875,-0.9972991943359375,0.0915679931640625,0.033599853515625
1710531836688725200,0.623725341796875,-1.0031890869140625,0.0871124267578125,0.03338623046875
1710531836698799000,0.633799072265625,-1.0036468505859375,0.0816802978515625,0.03466796875
1710531836708873200,0.643873291015625,-0.9992828369140625,0.0782012939453125,0.0374603271484375
1710531836718947000,0.653947021484375,-0.993865966796875,0.076934814453125,0.0384674072265625
